"word" "word.freq" "doc.freq"
"681" "parodirt" 1 1
"682" "verabredetes" 1 1
"683" "absicht" 108 102
"684" "weinlaune" 3 3
"685" "eingegebenen" 2 2
"686" "farce" 2 2
"687" "liegen" 221 203
"688" "vermöge" 18 18
"689" "leidenschaftlichkeit" 15 14
"690" "sarmatische" 1 1
"691" "charakter" 94 90
"692" "rolle" 66 65
"693" "auffaßt" 1 1
"694" "geschlichen" 11 11
"695" "zufalls" 13 13
"696" "berauschte" 5 5
"697" "stimmung" 131 126
"698" "omen" 1 1
"699" "gezückten" 1 1
"700" "huldigten" 2 2
"701" "piasten" 1 1
"702" "erhitzten" 11 11
"703" "schrieen" 38 36
"704" "erhebung" 19 19
"705" "balken" 34 30
"706" "wände" 66 63
"707" "lüfte" 23 23
"708" "draußen" 254 215
"709" "versammelten" 17 17
"710" "chaotischen" 2 2
"711" "lärm" 91 85
"712" "einzelnen" 85 78
"713" "namen" 453 371
"714" "hörten" 72 70
"715" "wahlkönig" 1 1
"716" "quidnam" 2 1
"717" "promittis" 1 1
"718" "dabis" 1 1
"719" "confoederatis" 1 1
"720" "brüllte" 6 6
"721" "bärtiges" 1 1
"722" "angesicht" 56 49
"723" "gewaltiger" 33 33
"724" "schläger" 1 1
"725" "lebensalter" 2 2
"726" "commersen" 1 1
"727" "präsidirt" 1 1
"728" "erhitzung" 5 5
"729" "ruhe" 376 341
"730" "minderen" 1 1
"731" "genusse" 12 12
"732" "mehreren" 69 67
"733" "uebung" 15 15
"734" "herrühren" 6 6
"735" "erhob" 283 257
"736" "schleuderte" 20 20
"737" "flammende" 6 6
"738" "herrlichkeit" 31 31
"739" "glühenden" 34 33
"740" "haß" 90 81
"741" "wahr" 328 284
"742" "leerst" 1 1
"743" "kelchglas" 2 2
"744" "reichend" 7 7
"745" "trinkt" 19 15
"746" "bibit" 1 1
"747" "schrie" 332 276
"748" "verworrene" 11 11
"749" "chor" 20 16
"750" "trunkene" 8 7
"751" "hälfte" 65 62
