"word" "word.freq" "doc.freq"
"471" "vortrefflicher" 21 21
"472" "wirthschafter" 2 2
"473" "russen" 37 33
"474" "finnländer" 1 1
"475" "ausgeben" 6 6
"476" "sammeln" 66 64
"477" "person" 411 377
"478" "profit" 9 9
"479" "zufällt" 5 5
"480" "vollkommen" 206 199
"481" "überlasse" 30 30
"482" "lust" 430 401
"483" "einflüsse" 13 13
"484" "redet" 101 86
"485" "kuriosen" 3 3
"486" "unsaubern" 6 6
"487" "nationen" 16 15
"488" "gerathen" 234 224
"489" "sintemal" 8 8
"490" "primo" 2 2
"491" "privilegium" 14 14
"492" "königs" 156 122
"493" "eingreift" 5 5
"494" "secundo" 5 5
"495" "clienten" 28 24
"496" "schütteln" 44 42
"497" "fleißige" 18 18
"498" "vergäße" 6 6
"499" "zusammenhalten" 17 17
"500" "stünde" 39 39
"501" "angelegenheiten" 104 99
"502" "deutsches" 23 23
"503" "bester" 108 104
"504" "philosoph" 26 26
"505" "einfachsten" 15 15
"506" "füllt" 20 20
"507" "schlüsse" 12 8
"508" "gedacht" 436 406
"509" "steht's" 35 32
"510" "kurländers" 1 1
"511" "fäßchen" 14 12
"512" "ungerwein" 2 2
"513" "versehn" 2 2
"514" "gelüstet's" 1 1
"515" "faß" 70 54
"516" "rollen" 76 74
"517" "franzwein" 4 3
"518" "semester" 5 5
"519" "dummen" 62 59
"520" "streiches" 2 2
"521" "nebel" 184 145
"522" "name" 299 267
"523" "schwarzen" 651 555
"524" "brette" 9 9
"525" "schlug" 1031 924
"526" "vorerst" 34 34
"527" "versuchen" 209 200
"528" "gläschen" 24 20
"529" "unger" 1 1
"530" "lüstern" 11 11
"531" "platz" 793 708
"532" "bedingung" 76 66
"533" "tage" 2082 1695
"534" "probire" 3 3
"535" "spüre" 9 9
"536" "vertauschen" 29 29
"537" "mäßig" 24 23
"538" "flurstübchen" 1 1
"539" "ehrenwerthen" 25 23
"540" "bürger" 127 117
"541" "schenke" 116 91
"542" "thore" 136 118
"543" "abschiedsgelage" 1 1
"544" "mächtige" 78 76
"545" "humpen" 18 13
"546" "feurigen" 52 52
"547" "getränke" 22 21
"548" "kreis'ten" 1 1
"549" "fasse" 44 41
"550" "ecktisch" 2 2
