"word" "word.freq" "doc.freq"
"623" "meilen" 29 28
"624" "gezählt" 8 8
"625" "verabschiedete" 13 13
"626" "gemüth" 36 35
"627" "gutherzigkeit" 4 4
"628" "bescheidenheit" 18 18
"629" "entsinne" 6 6
"630" "wortlautes" 1 1
"631" "besagten" 1 1
"632" "reise" 117 99
"633" "sonderbare" 19 17
"634" "nähere" 10 10
"635" "veranlassungen" 3 3
"636" "trennen" 26 25
"637" "station" 7 5
"638" "weges" 34 33
"639" "freundlichen" 20 19
"640" "erinnerung" 104 97
"641" "nimmerwiedersehen" 1 1
"642" "recht" 627 482
"643" "kälter" 7 6
"644" "ereigniß" 37 37
"645" "zurückdachte" 2 2
"646" "hofft" 11 11
"647" "verheirathe" 4 4
"648" "schönste" 28 27
"649" "räuber" 26 21
"650" "begegnung" 22 21
"651" "bemerkte" 229 210
"652" "freude" 235 209
"653" "trafen" 17 17
"654" "familien" 51 47
"655" "vergnügen" 126 114
"656" "herrliche" 19 18
"657" "ausflüge" 2 2
"658" "feinen" 39 39
"659" "partie" 33 31
"660" "ansehnlich" 2 2
"661" "person" 101 96
"662" "frcs" 2 2
"663" "rente" 22 17
"664" "hübschen" 56 52
"665" "gütern" 6 6
"666" "thaler" 73 30
"667" "wahre" 35 33
"668" "lockspeise" 3 3
"669" "lerchen" 5 5
"670" "heiratslustigen" 1 1
"671" "fehlte" 48 48
"672" "fräulein" 374 212
"673" "müßte" 119 109
"674" "dankte" 36 34
"675" "fühlte" 374 297
"676" "puls" 12 11
"677" "schwanken" 8 8
"678" "kleinste" 18 18
"679" "schein" 39 39
"680" "unentschiedenheit" 1 1
"681" "förmlich" 29 29
"682" "eingemauert" 1 1
"683" "gleichgültigkeit" 41 39
"684" "standen" 182 169
"685" "sachen" 43 39
"686" "abends" 115 110
"687" "filigrannadel" 1 1
"688" "trat" 401 326
"689" "wahrhaftig" 78 73
"690" "sous" 5 5
"691" "werth" 102 97
"692" "weinte" 110 95
"693" "anhaltend" 4 4
"694" "ausweinen" 3 3
"695" "täuschen" 36 34
"696" "wirkungen" 6 5
"697" "ernste" 39 38
"698" "ursachen" 8 8
"699" "fange" 12 11
"700" "weinen" 91 76
"701" "stelle" 270 232
"702" "gethan" 199 178
"703" "mutterherzen" 1 1
"704" "teige" 1 1
"705" "gebacken" 3 2
"706" "gesteht" 2 2
"707" "geheimniß" 99 90
"708" "gedacht" 93 83
"709" "reines" 13 13
"710" "gedrungen" 5 5
"711" "wurzel" 8 8
"712" "fassen" 62 60
"713" "samenkorn" 1 1
"714" "baum" 36 33
"715" "erwachsen" 9 9
"716" "gestand" 18 18
"717" "ideal" 9 9
"718" "gefunden" 155 143
"719" "barbarisch" 3 3
"720" "unbekannten" 50 44
"721" "versagen" 14 14
"722" "tödten" 47 37
"723" "überreden" 10 10
"724" "kinder" 249 164
"725" "faden" 16 16
"726" "lenken" 10 10
"727" "überlegt" 8 8
"728" "erwählt" 7 7
"729" "epaulette" 1 1
"730" "menge" 108 95
"731" "putz" 7 7
"732" "verständigen" 11 11
"733" "garantieen" 1 1
"734" "bildung" 21 21
"735" "rechnen" 20 19
"736" "ritterliche" 2 2
"737" "höflichkeit" 29 29
"738" "uneigennützigkeit" 2 2
"739" "anständigkeit" 1 1
"740" "halbanständiger" 1 1
"741" "armee" 30 24
"742" "geduldet" 4 4
"743" "schreckliche" 31 30
"744" "ort" 107 95
"745" "ruhiger" 40 38
"746" "ueberlegung" 17 17
"747" "krieg" 32 27
