"word" "word.freq" "doc.freq"
"530" "zechlied" 1 1
"531" "fürst" 289 173
"532" "thoren" 41 39
"533" "saufen" 11 11
"534" "auserküren" 6 6
"535" "fürstlich" 80 67
"536" "bedienen" 123 118
"537" "thorn" 1 1
"538" "polenland" 1 1
"539" "bruder" 1244 752
"540" "oginski" 2 1
"541" "vermuthlich" 79 78
"542" "narrenreich" 1 1
"543" "pfefferkuchen" 3 3
"544" "unterscheiden" 137 130
"545" "mißverständniß" 14 13
"546" "zünden" 103 100
"547" "blitzartig" 8 8
"548" "rex" 4 2
"549" "polonorum" 1 1
"550" "hallen" 33 31
"551" "saal" 362 289
"552" "überträufende" 1 1
"553" "begeisterung" 123 110
"554" "abreisende" 3 3
"555" "geschrieen" 22 19
"556" "trinken" 783 576
"557" "herrliche" 17 17
"558" "großmüthigen" 10 10
"559" "eigenschaft" 165 155
"560" "flammenstrahlen" 1 1
"561" "stern" 275 236
"562" "krone" 124 110
"563" "wahlreich" 2 2
"564" "gezückt" 7 6
"565" "säbel" 68 57
"566" "schwingend" 19 19
"567" "sitzende" 13 13
"568" "heben" 928 827
"569" "gefüllt" 40 39
"570" "glas" 570 430
"571" "patria" 3 3
"572" "landsleute" 92 87
"573" "schuft" 35 35
"574" "weigern" 66 66
"575" "noster" 3 2
"576" "jubel" 100 97
"577" "blank" 151 136
"578" "säbeln" 4 4
"579" "dröhnend" 29 29
"580" "ehrbar" 72 66
"581" "besprechen" 124 118
"582" "weinglühenden" 2 2
"583" "wirklichkeit" 131 122
"584" "parodirt" 1 1
"585" "verabredet" 18 18
"586" "absicht" 363 332
"587" "weinlaune" 5 5
"588" "eingegeben" 4 4
"589" "farce" 2 2
"590" "vermöge" 34 33
"591" "leidenschaftlichkeit" 30 29
"592" "sarmatische" 1 1
"593" "charakter" 329 302
"594" "rolle" 221 213
"595" "auffassen" 27 26
"596" "schleichen" 324 308
"597" "berauscht" 7 7
"598" "stimmung" 375 351
"599" "omen" 3 3
"600" "huldigen" 31 29
"601" "piasten" 1 1
"602" "erhitzt" 47 46
"603" "schreien" 1016 789
"604" "erhebung" 26 26
"605" "balken" 62 56
"606" "wand" 531 474
"607" "draußen" 680 584
"608" "versammelte" 12 11
"609" "chaotisch" 6 6
"610" "lärm" 189 181
"611" "einzeln" 314 299
"612" "wahlkönig" 1 1
"613" "quidnam" 2 1
"614" "promittis" 1 1
"615" "dabis" 1 1
"616" "confoederatis" 1 1
"617" "brüllen" 60 50
"618" "bärtig" 27 27
"619" "angesicht" 163 148
"620" "gewaltig" 342 314
"621" "schläger" 1 1
"622" "lebensalter" 2 2
"623" "commersen" 1 1
"624" "präsidirt" 1 1
"625" "erhitzung" 5 5
"626" "ruhe" 835 740
"627" "minder" 209 202
"628" "genuss" 152 145
"629" "übung" 40 39
"630" "herrühren" 38 37
"631" "flammend" 55 54
"632" "herrlichkeit" 105 103
"633" "glühend" 275 261
"634" "hass" 239 209
"635" "fremde" 814 524
"636" "wahr" 1345 1158
"637" "leerst" 1 1
"638" "kelchglas" 8 7
"639" "reichend" 19 19
"640" "bibit" 1 1
"641" "verworren" 75 74
"642" "chor" 54 49
"643" "trunken" 49 48
"644" "hälfte" 197 180
"645" "rest" 146 143
"646" "zerbrechen" 104 101
"647" "jubilirte" 3 3
"648" "flasche" 228 186
"649" "bemoos'te" 4 4
"650" "winkel" 203 194
"651" "zurückziehen" 211 204
"652" "schulter" 676 618
"653" "schultern" 277 266
"654" "legend" 32 32
"655" "zuruf" 37 35
"656" "besonnenern" 1 1
"657" "melancholisch" 85 82
"658" "plato" 9 7
"659" "schritt" 1467 1212
"660" "vorgehen" 221 211
"661" "überschrieen" 2 2
"662" "tumult" 41 35
"663" "augenblick" 2412 1940
"664" "gipfelpunkte" 1 1
"665" "stoßen" 729 666
"666" "sessel" 164 154
"667" "fuß" 1504 1266
"668" "schwören" 290 242
"669" "piastenblut" 1 1
"670" "ader" 150 145
"671" "rinnen" 83 77
"672" "provinz" 55 52
"673" "flecken" 94 84
"674" "dorf" 1098 759
"675" "gehören" 1525 1329
"676" "wiederholen" 558 520
"677" "lehnsmänner" 2 2
"678" "kuronia" 3 1
"679" "heran" 314 291
"680" "kniee" 203 197
"681" "belehnung" 2 1
"682" "blühend" 167 159
"683" "kräftig" 382 352
"684" "gedrängt" 11 11
"685" "figur" 138 121
"686" "blond" 239 221
"687" "schelmisch" 60 59
"688" "herausfordernd" 54 53
"689" "blitzen" 173 163
"690" "stemmen" 73 72
"691" "trotzig" 156 151
"692" "wortführend" 1 1
"693" "kurone" 1 1
"694" "knieen" 333 300
"695" "höhnendem" 4 4
"696" "blick" 2752 2125
"697" "independenzia" 1 1
"698" "vater" 4613 2255
"699" "frage" 981 869
"700" "molestiren" 4 4
"701" "procurirten" 1 1
"702" "enkel" 98 85
"703" "conserviren" 2 2
"704" "krumm" 54 52
"705" "scheren" 23 23
"706" "milchbart" 2 2
"707" "geknieet" 3 3
"708" "verlernen" 19 19
"709" "wunder" 277 257
"710" "czenstochau" 1 1
"711" "stiefel" 132 106
"712" "küssen" 740 622
"713" "rindssohle" 1 1
"714" "rücken" 817 753
"715" "empfangen" 581 528
"716" "jauchzen" 78 70
"717" "strecken" 364 341
"718" "überbieten" 30 30
"719" "gebieten" 190 182
"720" "bein" 353 317
"721" "beleidigers" 3 3
"722" "fassen" 1187 1041
"723" "umwendend" 17 16
"724" "probiren" 30 28
"725" "polonaise" 4 4
"726" "tanzen" 473 313
"727" "verwegene" 10 10
"728" "ergehen" 164 155
"729" "zücken" 6 6
"730" "geschrei" 174 156
"731" "gestalt" 928 799
"732" "halt" 378 314
"733" "hemmen" 44 43
"734" "moment" 386 349
"735" "bewaffnete" 16 11
"736" "that" 1809 1524
"737" "zornschnaubender" 1 1
"738" "anruf" 12 12
"739" "brandfuchs" 2 1
"740" "loch" 126 106
"741" "fußtritt" 52 49
"742" "adlig" 7 7
"743" "verkehren" 111 105
"744" "viri" 1 1
"745" "nobiles" 2 1
"746" "fehlen" 741 665
"747" "pack" 51 45
"748" "glebae" 2 2
"749" "adscriptus" 2 2
"750" "vertreten" 55 54
"751" "ausmachen" 98 97
"752" "rede" 892 795
"753" "wiedehopf" 2 2
"754" "adler" 53 46
"755" "herold" 10 8
"756" "haut" 122 114
"757" "stück" 634 547
"758" "taumelnd" 22 22
"759" "republick" 2 2
"760" "höhnen" 34 29
"761" "tos'te" 4 4
"762" "meer" 392 290
"763" "verwirrt" 98 98
"764" "aufgehoben" 23 23
"765" "trocknen" 164 157
"766" "nass" 116 108
"767" "belieben" 136 127
"768" "schiert" 3 3
"769" "hochmüthig" 35 34
"770" "birne" 13 10
"771" "bier" 88 76
"772" "blut" 820 671
"773" "prätendirt" 3 3
"774" "verloren" 153 152
"775" "korn" 78 71
"776" "schwalbe" 38 38
"777" "misthaufe" 2 2
"778" "weizenboden" 1 1
"779" "aufgehen" 191 186
"780" "wir's" 80 74
"781" "zertreten" 46 42
"782" "stamm" 184 157
"783" "großvater" 113 94
"784" "stallknecht" 14 13
"785" "schacherte" 1 1
"786" "zweit" 669 615
"787" "erzürnt" 7 7
"788" "mehrheit" 9 8
"789" "nah" 2020 1634
"790" "bequem" 245 231
"791" "umringen" 60 58
"792" "drängen" 518 479
"793" "tobende" 1 1
"794" "unfähig" 61 61
"795" "gebrauchen" 145 138
"796" "partei" 98 91
"797" "ergreifen" 802 737
"798" "gefährlich" 322 297
"799" "besinnung" 104 101
"800" "unversehrt" 16 14
"801" "bedeutend" 222 216
"802" "beschädigen" 20 18
"803" "boden" 977 859
"804" "erreichen" 611 551
"805" "beschwichtigen" 72 72
"806" "toben" 120 106
"807" "genugthuung" 97 92
"808" "mehrzahl" 32 30
"809" "stelle" 1034 899
"810" "bereit" 313 299
"811" "einsehen" 107 102
"812" "theilen" 135 134
"813" "abgehen" 95 93
"814" "beschließen" 302 292
"815" "galopiren" 1 1
